115.0,0.0
115.5,0.0
116.0,0.0
116.5,0.0
117.0,0.0
117.5,0.0
118.0,0.0
118.5,0.0
119.0,0.0
119.5,0.0
120.0,0.0
120.5,0.0
121.0,0.0
121.5,0.0
122.0,0.0
122.5,0.0
123.0,0.0
123.5,0.0
124.0,0.0
124.5,0.0
125.0,0.0
125.5,0.0
126.0,0.0
126.5,0.0
127.0,0.0
127.5,0.0
128.0,0.0
128.5,0.0
129.0,0.0
129.5,0.0
130.0,0.0
130.5,0.0
131.0,0.0
131.5,0.0
132.0,0.0
132.5,0.0
133.0,0.0
133.5,0.0
134.0,0.0
134.5,0.0
135.0,0.0
135.5,0.0
136.0,0.0
136.5,0.0
137.0,0.0
137.5,0.0
138.0,0.0
138.5,0.0
139.0,0.0
139.5,0.0
140.0,0.0
140.5,0.0
141.0,0.0
141.5,0.0
142.0,0.0
142.5,0.0
143.0,0.0
143.5,0.0
144.0,0.0
144.5,0.0
145.0,0.0
145.5,0.0
146.0,0.0
146.5,0.0
147.0,0.0
147.5,0.0
148.0,0.0
148.5,0.0
149.0,0.0
149.5,0.0
150.0,0.0
150.5,0.0
151.0,0.0
151.5,0.0
152.0,0.0
152.5,0.0
153.0,0.0
153.5,0.0
154.0,0.0
154.5,0.0
155.0,0.0
155.5,0.0
156.0,0.0
156.5,0.0
157.0,0.0
157.5,0.0
158.0,0.0
158.5,0.0
159.0,0.0
159.5,0.0
160.0,0.0
160.5,0.0
161.0,0.0
161.5,0.0
162.0,0.0
162.5,0.0
163.0,0.0
163.5,0.0
164.0,0.0
164.5,0.0
165.0,0.0
165.5,0.0
166.0,0.0
166.5,0.0
167.0,0.0
167.5,0.0
168.0,0.0
168.5,0.0
169.0,0.0
169.5,0.0
170.0,0.0
170.5,0.0
171.0,0.0
171.5,0.0
172.0,0.0
172.5,0.0
173.0,0.0
173.5,0.0
174.0,0.0
174.5,0.0
175.0,0.0
175.5,0.0
176.0,0.0
176.5,0.0
177.0,0.0
177.5,0.0
178.0,0.0
178.5,0.0
179.0,0.0
179.5,0.0
180.0,0.0
180.5,0.0
181.0,0.0
181.5,0.0
182.0,0.0
182.5,0.0
183.0,0.0
183.5,0.0
184.0,0.0
184.5,0.0
185.0,0.0
185.5,0.0
186.0,0.0
186.5,0.0
187.0,0.0
187.5,0.0
188.0,0.0
188.5,0.0
189.0,0.0
189.5,0.0
190.0,0.0
190.5,0.0
191.0,0.0
191.5,0.0
192.0,0.0
192.5,0.0
193.0,0.0
193.5,0.0
194.0,0.0
194.5,0.0
195.0,0.0
195.5,0.0
196.0,0.0
196.5,0.0
197.0,0.0
197.5,0.0
198.0,0.0
198.5,0.0
199.0,0.0
199.5,0.0
200.0,0.0
200.5,0.0
201.0,0.0
201.5,0.0
202.0,0.0
202.5,0.0
203.0,0.0
203.5,0.0
204.0,0.0
204.5,0.0
205.0,0.0
205.5,0.0
206.0,0.0
206.5,0.0
207.0,0.0
207.5,0.0
208.0,0.0
208.5,0.0
209.0,0.0
209.5,0.0
210.0,0.0
210.5,0.0
211.0,0.0
211.5,0.0
212.0,0.0
212.5,0.0
213.0,0.0
213.5,0.0
214.0,0.0
214.5,0.0
215.0,0.0
215.5,0.0
216.0,0.0
216.5,0.0
217.0,0.0
217.5,0.0
218.0,0.0
218.5,0.0
219.0,0.0
219.5,0.0
220.0,0.0
220.5,0.0
221.0,0.0
221.5,0.0
222.0,0.0
222.5,0.0
223.0,0.0
223.5,0.0
224.0,0.0
224.5,0.0
225.0,0.0
225.5,0.0
226.0,0.0
226.5,0.0
227.0,0.0
227.5,0.0
228.0,0.0
228.5,0.0
229.0,0.0
229.5,0.0
230.0,0.0
230.5,0.0
231.0,0.0
231.5,0.0
232.0,0.0
232.5,0.0
233.0,0.0
233.5,0.0
234.0,0.0
234.5,0.0
235.0,0.0
235.5,1e-06
236.0,2e-06
236.5,3e-06
237.0,4e-06
237.5,5e-06
238.0,5e-06
238.5,5e-06
239.0,4e-06
239.5,2e-06
240.0,0.0
240.5,0.0
241.0,0.0
241.5,0.0
242.0,0.0
242.5,0.0
243.0,0.0
243.5,0.0
244.0,0.0
244.5,0.0
245.0,0.0
245.5,1.3e-05
246.0,2.8e-05
246.5,4.3e-05
247.0,5.6e-05
247.5,6.6e-05
248.0,7.1e-05
248.5,6.8e-05
249.0,5.7e-05
249.5,3.5e-05
250.0,0.0
250.5,0.0
251.0,0.0
251.5,0.0
252.0,0.0
252.5,0.0
253.0,0.0
253.5,0.0
254.0,0.0
254.5,0.0
255.0,0.0
255.5,0.000181
256.0,0.000407
256.5,0.000673
257.0,0.000969
257.5,0.001288
258.0,0.001623
258.5,0.001966
259.0,0.00231
259.5,0.002647
260.0,0.002968
260.5,0.00327
261.0,0.003555
261.5,0.00383
262.0,0.004099
262.5,0.004369
263.0,0.004646
263.5,0.004936
264.0,0.005243
264.5,0.005575
265.0,0.005937
265.5,0.006331
266.0,0.006752
266.5,0.007189
267.0,0.007633
267.5,0.008074
268.0,0.008502
268.5,0.008907
269.0,0.009281
269.5,0.009614
270.0,0.009894
270.5,0.010118
271.0,0.010289
271.5,0.010417
272.0,0.010512
272.5,0.010583
273.0,0.010638
273.5,0.010686
274.0,0.010737
274.5,0.0108
275.0,0.010884
275.5,0.010995
276.0,0.011127
276.5,0.011271
277.0,0.011418
277.5,0.01156
278.0,0.011687
278.5,0.011791
279.0,0.011863
279.5,0.011893
280.0,0.011873
280.5,0.011803
281.0,0.011711
281.5,0.011638
282.0,0.01162
282.5,0.011697
283.0,0.011907
283.5,0.012288
284.0,0.012878
284.5,0.013717
285.0,0.014842
285.5,0.016277
286.0,0.017994
286.5,0.019948
287.0,0.022096
287.5,0.024394
288.0,0.026799
288.5,0.029266
289.0,0.031753
289.5,0.034215
290.0,0.03661
290.5,0.038894
291.0,0.041037
291.5,0.043009
292.0,0.044778
292.5,0.046315
293.0,0.047591
293.5,0.048575
294.0,0.049236
294.5,0.049545
295.0,0.049472
295.5,0.049006
296.0,0.048207
296.5,0.047158
297.0,0.045939
297.5,0.044631
298.0,0.043315
298.5,0.04207
299.0,0.040979
299.5,0.040121
300.0,0.039578
300.5,0.03941
301.0,0.0396
301.5,0.04011
302.0,0.040902
302.5,0.041939
303.0,0.043182
303.5,0.044595
304.0,0.04614
304.5,0.047778
305.0,0.049472
305.5,0.051191
306.0,0.052928
306.5,0.05468
307.0,0.056446
307.5,0.058227
308.0,0.060019
308.5,0.061822
309.0,0.063634
309.5,0.065455
310.0,0.067282
310.5,0.069117
311.0,0.070964
311.5,0.072832
312.0,0.074726
312.5,0.076655
313.0,0.078626
313.5,0.080646
314.0,0.082722
314.5,0.084861
315.0,0.087071
315.5,0.089349
316.0,0.111444
316.5,0.120568
317.0,0.122734
317.5,0.114534
318.0,0.106709
318.5,0.108968
319.0,0.112737
319.5,0.108952
320.0,0.104861
320.5,0.110905
321.0,0.116316
321.5,0.105095
322.0,0.089864
322.5,0.085499
323.0,0.08727
323.5,0.088219
324.0,0.092098
324.5,0.10262
325.0,0.112627
325.5,0.115687
326.0,0.119137
326.5,0.129606
327.0,0.137134
327.5,0.132469
328.0,0.125797
328.5,0.128406
329.0,0.136557
329.5,0.143124
330.0,0.142445
330.5,0.132077
331.0,0.12099
331.5,0.117986
332.0,0.119785
332.5,0.121061
333.0,0.12038
333.5,0.118397
334.0,0.12023
334.5,0.128732
335.0,0.133248
335.5,0.12388
336.0,0.107261
336.5,0.093239
337.0,0.087981
337.5,0.094166
338.0,0.104188
338.5,0.110902
339.0,0.119265
339.5,0.133442
340.0,0.142318
340.5,0.136342
341.0,0.127495
341.5,0.128965
342.0,0.137232
342.5,0.144532
343.0,0.142846
343.5,0.128133
344.0,0.112528
344.5,0.108556
345.0,0.114134
345.5,0.123376
346.0,0.129794
346.5,0.129069
347.0,0.126151
347.5,0.126084
348.0,0.125015
348.5,0.119679
349.0,0.118051
349.5,0.127721
350.0,0.143483
350.5,0.156627
351.0,0.157225
351.5,0.140615
352.0,0.124427
352.5,0.125964
353.0,0.138944
353.5,0.152118
354.0,0.15797
354.5,0.152354
355.0,0.140882
355.5,0.130052
356.0,0.12016
356.5,0.110105
357.0,0.099409
357.5,0.088802
358.0,0.083225
358.5,0.08793
359.0,0.105204
359.5,0.132764
360.0,0.153026
360.5,0.151974
361.0,0.145175
361.5,0.150091
362.0,0.162164
362.5,0.172552
363.0,0.177281
363.5,0.175716
364.0,0.175709
364.5,0.184707
365.0,0.200024
365.5,0.216746
366.0,0.231169
366.5,0.239703
367.0,0.238005
367.5,0.224778
368.0,0.211648
368.5,0.20958
369.0,0.213948
369.5,0.217676
370.0,0.219467
370.5,0.218976
371.0,0.213881
371.5,0.201782
372.0,0.181934
372.5,0.155897
373.0,0.132807
373.5,0.121505
374.0,0.12208
374.5,0.131483
375.0,0.142861
375.5,0.150644
376.0,0.158202
376.5,0.170186
377.0,0.187429
377.5,0.207062
378.0,0.215231
378.5,0.201404
379.0,0.179344
379.5,0.16508
380.0,0.159425
380.5,0.158189
381.0,0.152366
381.5,0.135114
382.0,0.157333
382.5,0.133774
383.0,0.150021
383.5,0.167331
384.0,0.185396
384.5,0.181599
385.0,0.18211
385.5,0.204351
386.0,0.21832
386.5,0.193579
387.0,0.161248
387.5,0.179607
388.0,0.202824
388.5,0.215009
389.0,0.252175
389.5,0.302669
390.0,0.307206
390.5,0.296986
391.0,0.307576
391.5,0.299552
392.0,0.264642
392.5,0.21481
393.0,0.152552
393.5,0.125635
394.0,0.151482
394.5,0.208529
395.0,0.254618
395.5,0.262728
396.0,0.242587
396.5,0.211979
397.0,0.181194
397.5,0.2182
398.0,0.29953
398.5,0.368832
399.0,0.422482
399.5,0.433666
400.0,0.430719
400.5,0.43933
401.0,0.463361
401.5,0.486673
402.0,0.491449
402.5,0.4904
403.0,0.487276
403.5,0.482642
404.0,0.476856
404.5,0.472129
405.0,0.472789
405.5,0.482714
406.0,0.480191
406.5,0.472183
407.0,0.46316
407.5,0.468201
408.0,0.497961
408.5,0.510941
409.0,0.531338
409.5,0.536911
410.0,0.515961
410.5,0.495252
411.0,0.496081
411.5,0.507789
412.0,0.513834
412.5,0.505285
413.0,0.491848
413.5,0.483605
414.0,0.481222
414.5,0.488126
415.0,0.48601
415.5,0.492814
416.0,0.50089
416.5,0.498885
417.0,0.496956
417.5,0.47719
418.0,0.478007
418.5,0.491201
419.0,0.498168
